enron actu,-146.76,-171.06,S
digit disp,-5305.03,-5350.14,S
languag 99,-1630.45,-1964.57,S
home page ,-485.37,-552.1,S
rabi de sh,-977.37,-1189.86,S
believ rec,-1575.23,-1704.04,S
elia sinde,-829.86,-840.16,S
ha nasti s,-303.92,-322.21,S
special al,-5611.46,-5261.63,P
confer ann,-1114.02,-1371.39,S
chamito se,-2877.85,-3496.81,S
inform thi,-430.33,-427.2,P
book label,-3115.39,-3597.91,S
dear sir d,-2142.55,-2009.51,P
anadarko u,-489.17,-495.69,S
fwd greet ,-563.51,-492.91,P
physic cur,-562.53,-611.18,S
hpl nom ap,-139.63,-160.83,S
negat slav,-2130.6,-2540.81,S
see barn r,-387.6,-402.47,S
earth day ,-509.93,-533.02,S
comput lin,-2378.09,-2828.07,S
beauti cus,-1216.91,-1133.31,P
http www g,-3621.0,-3718.47,S
url http s,-331.48,-356.95,S
fw eog pro,-1690.46,-1802.78,S
photoshop ,-478.81,-459.93,P
norton ad ,-1207.27,-1091.17,P
role descr,-328.57,-359.21,S
meter 8740,-1712.57,-1928.36,S
urgent saf,-1385.71,-1307.79,P
weird wack,-1184.14,-1227.88,S
thank vinc,-949.45,-1105.41,S
bodi font ,-1279.57,-1183.25,P
central ba,-2449.13,-2320.28,P
paul suspe,-507.18,-546.73,S
alt iii al,-1450.67,-1646.17,S
texa logis,-710.7,-785.46,S
videoconfe,-866.8,-960.85,S
hoax hack ,-402.92,-410.37,S
current dr,-4403.64,-4790.89,S
syntax sem,-1538.81,-1869.21,S
emili firs,-774.69,-765.58,P
revis bull,-3055.88,-3201.87,S
fill use e,-1538.14,-1565.97,S
hello citi,-2067.24,-1921.73,P
dear websi,-4076.92,-3960.71,P
new book b,-1771.73,-2093.9,S
make sure ,-1267.27,-1419.33,S
waco visit,-1680.2,-1881.12,S
want see w,-445.05,-413.45,P
project se,-226.37,-237.57,S
male femal,-848.37,-770.65,P
earn calge,-208.87,-210.62,S
research p,-1193.95,-1357.93,S
2 steff ni,-3557.36,-3744.34,S
new power ,-1686.38,-1925.08,S
befor get ,-689.8,-720.41,S
mani inch ,-697.09,-617.55,P
revis june,-894.22,-982.82,S
angl pugli,-321.49,-351.41,S
url http w,-291.22,-305.64,S
shed inch ,-153.85,-150.57,P
8 30 trade,-2056.2,-2293.91,S
thu aug 22,-2590.04,-2733.93,S
mid year 2,-1632.93,-1783.05,S
6 293 word,-208.09,-215.68,S
texaco 989,-322.38,-340.74,S
start date,-289.58,-329.94,S
long time ,-2634.88,-2433.11,P
junk mail ,-646.07,-678.99,S
austronesi,-1675.79,-2009.25,S
url http w,-221.92,-224.39,S
converg di,-920.41,-1088.52,S
kid thi sp,-337.0,-317.23,P
call gener,-2347.77,-2622.5,S
chanc get ,-484.38,-410.41,P
miracl pro,-4120.66,-3798.99,P
fastest wa,-776.63,-730.56,P
j justin m,-675.12,-726.17,S
interview ,-402.28,-425.24,S
url http d,-355.75,-375.88,S
done rober,-1374.31,-1503.66,S
pleas send,-87.76,-83.83,P
forward ro,-1351.46,-1342.63,P
project fi,-1449.65,-1509.05,S
theoret de,-859.97,-1022.5,S
thi mime m,-3821.53,-3571.99,P
equistar d,-1584.14,-1818.38,S
load dvd m,-435.6,-416.95,P
like save ,-785.72,-701.74,P
psycholing,-657.4,-789.62,S
pleas revi,-42.12,-42.63,S
forgotten ,-5546.5,-5563.8,S
5 guarante,-616.46,-585.23,P
get quot 4,-623.68,-575.56,P
meter 1550,-78.17,-78.78,S
rememb pet,-320.83,-302.54,P
summer int,-800.57,-894.06,S
empti ,-23.89,-21.65,P
hunt bryan,-859.07,-911.12,S
cssemortga,-575.0,-529.25,P
dataroom f,-1534.79,-1614.86,S
wccfl xiv ,-2091.43,-2406.85,S
schedul cr,-1566.77,-1793.11,S
award win ,-3046.45,-2863.68,P
wednesday ,-843.22,-875.25,S
1 52 pm 04,-1408.35,-1479.83,S
date mon 3,-986.27,-1074.53,S
excel issu,-447.28,-460.47,S
detailsw r,-623.39,-587.34,P
utf 8 q ta,-436.44,-405.47,P
subject th,-152.39,-180.46,S
sendmail 8,-852.5,-829.4,P
manag anno,-1341.27,-1422.42,S
rachael lo,-255.64,-238.1,P
particip r,-164.75,-149.0,P
tynenol 3 ,-419.19,-367.6,P
eog prongh,-1246.48,-1407.63,S
start date,-284.55,-325.44,S
submit 600,-856.11,-835.41,P
get med se,-270.73,-239.0,P
thu 06 may,-3887.31,-3425.41,P
greatest l,-1957.25,-1852.15,P
problem sp,-144.35,-151.63,S
owe money ,-818.89,-782.99,P
congratul ,-41.61,-39.1,P
uh wwii en,-677.81,-705.13,S
someth eve,-693.04,-667.74,P
look good ,-44.45,-39.39,P
effect con,-684.63,-648.39,P
tire mount,-736.82,-699.46,P
origin mes,-463.06,-473.32,S
granada wo,-3768.99,-4464.93,S
saxet cana,-195.66,-209.78,S
today disc,-677.72,-725.65,S
http www e,-669.99,-677.71,S
intrepid i,-5493.54,-5152.74,P
41 npe gir,-462.17,-435.56,P
expand pen,-386.23,-359.76,P
caiso noti,-1059.39,-1112.03,S
hpl nom de,-253.96,-286.09,S
economi lo,-380.03,-352.82,P
free info ,-2343.56,-2098.33,P
evolv hard,-2136.7,-2375.79,S
url http w,-222.15,-228.92,S
hot tawne ,-517.85,-468.44,P
corrigendu,-1832.81,-1646.11,P
dear homeo,-1451.72,-1303.84,P
nel date l,-697.92,-805.72,S
schedul cr,-1517.12,-1733.97,S
hil phonol,-1231.86,-1474.15,S
creditfixt,-488.67,-438.99,P
matt kettl,-799.61,-857.19,S
buy medici,-263.08,-247.57,P
rendez vou,-2063.52,-2185.63,S
hiv virus ,-2322.78,-2103.01,P
young amat,-532.27,-497.78,P
save medlc,-615.69,-532.38,P
sfa licens,-366.3,-379.56,S
empti ,-23.89,-21.65,P
fork xent ,-320.37,-293.94,P
perfect lo,-554.74,-460.61,P
believ get,-546.55,-563.61,S
employ agr,-622.36,-638.73,S
roud huge ,-54.85,-47.03,P
gari lawre,-1609.17,-1674.38,S
super vkia,-490.87,-428.23,P
top pay po,-308.41,-282.39,P
url http b,-1077.97,-1090.53,S
phentermin,-1235.75,-1105.96,P
find woman,-208.38,-192.27,P
fw free di,-60.35,-56.81,P
new produc,-675.4,-579.37,P
clean draf,-126.59,-130.08,S
bu ciali s,-391.5,-338.94,P
apach deal,-692.63,-757.94,S
today erro,-794.3,-828.76,S
nation lot,-3518.19,-3335.7,P
cd needi s,-89.07,-75.85,P
publish li,-1124.64,-1068.61,P
get free d,-54.73,-52.58,P
dear sir m,-1005.93,-970.21,P
maureen ra,-221.51,-240.26,S
amta works,-5783.2,-6473.67,S
pill solv ,-342.03,-297.74,P
philipp bi,-768.69,-835.53,S
good idea ,-821.92,-816.04,P
urban boqu,-1165.01,-1209.98,S
hate ask h,-896.15,-933.63,S
empti ,-23.89,-21.65,P
cutoff pro,-784.49,-809.37,S
hallo wir ,-841.56,-783.01,P
receiv thi,-1624.35,-1470.47,P
start busi,-934.2,-872.17,P
hot stock ,-7628.34,-7192.16,P
basic word,-1244.77,-1443.99,S
fri 4 oct ,-645.15,-705.02,S
start date,-287.66,-327.81,S
loan debt ,-1094.35,-1052.43,P
australia ,-942.17,-1112.67,S
seem build,-285.12,-303.52,S
marc sinc ,-914.99,-981.26,S
tue 2002 1,-1018.3,-1076.5,S
schedul cr,-1566.15,-1792.25,S
lectureshi,-905.34,-1006.85,S
consórcio ,-2183.12,-2016.5,P
pleas post,-1143.97,-1219.43,S
make sens ,-3172.1,-3430.45,S
origin mes,-856.78,-992.94,S
prc enriqu,-155.0,-163.7,S
seminar co,-2955.28,-3328.54,S
http www s,-732.02,-663.76,P
new journa,-1164.89,-1278.55,S
opportun c,-275.32,-246.06,P
dave long ,-493.22,-526.96,S
onc upon t,-1724.19,-2003.0,S
dunno tool,-1079.92,-1141.42,S
capit book,-1721.16,-1794.74,S
url http w,-260.54,-270.69,S
local soft,-721.77,-636.01,P
administra,-2676.79,-2423.9,P
sum sign s,-7936.09,-8476.81,S
teach grow,-1049.73,-1018.33,P
new invoic,-309.84,-339.51,S
fortean mo,-2257.7,-2293.76,S
invoic upd,-975.62,-936.47,P
agre rob t,-5686.27,-5774.55,S
tri resear,-715.62,-737.93,S
fw dirti n,-1206.65,-1170.9,P
specialist,-896.7,-838.76,P
result fee,-394.56,-376.09,P
semant syn,-833.36,-936.55,S
empti ,-23.89,-21.65,P
open seven,-19375.46,-17186.61,P
ardmor fac,-1106.91,-1244.9,S
2500 debt ,-604.8,-559.69,P
world dang,-1553.82,-1451.01,P
toshiba ma,-6204.33,-5660.13,P
5 1404 com,-2227.83,-2554.42,S
empti ,-23.89,-21.65,P
modern gre,-504.33,-598.22,S
,-14.49,-13.51,P
painful ap,-822.57,-762.0,P
competit a,-2154.61,-2184.37,S
local soft,-712.96,-635.77,P
empti ,-23.89,-21.65,P
summari ma,-4286.72,-4679.88,S
comput ass,-1138.67,-1295.2,S
replica ha,-173.37,-146.06,P
dear sir m,-2498.98,-2337.27,P
like know ,-3249.44,-2786.83,P
origin tra,-1959.38,-2152.42,S
btw rememb,-365.27,-411.99,S
matthew fr,-1034.14,-1095.91,S
big big ma,-306.91,-258.96,P
remov plea,-736.08,-690.62,P
shirt votr,-1990.03,-1908.76,P
adam l beb,-614.65,-636.8,S
13 dr dree,-128.71,-127.06,P
shop loan ,-461.44,-420.29,P
find gnome,-1692.1,-1844.85,S
brother on,-295.16,-266.52,P
spoke alou,-2480.65,-2193.21,P
url http b,-992.92,-1003.01,S
report cou,-1991.37,-2196.02,S
local soft,-730.08,-643.08,P
chicago ph,-2407.83,-2869.61,S
open seaso,-71.47,-73.03,S
fri 6 sep ,-1320.5,-1335.64,S
uk reconci,-1215.43,-1379.58,S
die off ar,-2005.03,-2080.38,S
hpl meter ,-589.58,-657.37,S
california,-4198.32,-4409.01,S
experi rip,-1507.62,-1675.01,S
site licen,-56.43,-55.71,P
union carb,-82.55,-81.76,P
hello use ,-3203.12,-3352.93,S
smoke nosc,-295.19,-279.14,P
summari ve,-3600.19,-4268.43,S
good news ,-332.15,-314.81,P
5 1225 lin,-1778.3,-2079.16,S
offic admi,-999.17,-990.81,P
premium re,-720.59,-668.46,P
use perl d,-492.37,-541.58,S
empti ,-23.89,-21.65,P
srd louie ,-686.44,-720.64,S
languag ev,-3489.04,-3770.66,S
url http w,-249.47,-264.86,S
3 404 chom,-485.01,-547.91,S
empti ,-23.89,-21.65,P
euralex 98,-1705.65,-1950.96,S
semant dyn,-2629.45,-3093.95,S
local soft,-720.56,-641.93,P
jeani whit,-152.94,-144.82,P
empti ,-23.89,-21.65,P
review app,-409.55,-436.1,S
updat warn,-846.45,-784.69,P
date wed 2,-1383.79,-1501.85,S
onlin phar,-134.53,-117.54,P
hpl nom se,-144.34,-166.8,S
three lie ,-560.1,-602.62,S
thu 8 aug ,-1195.49,-1230.51,S
platinum s,-7104.02,-6255.45,P
100 f r e ,-402.76,-372.12,P
congratul ,-2281.11,-2157.28,P
best defen,-1404.16,-1335.05,P
â free per,-13163.35,-12464.15,P
ut resum r,-607.54,-636.43,S
depress pr,-224.84,-202.15,P
hpl nom ju,-184.31,-207.42,S
http www s,-1403.52,-1435.65,S
softweer p,-1375.87,-1246.82,P
ilug socia,-1024.14,-1002.97,P
start date,-291.65,-334.75,S
keyston sh,-509.13,-555.38,S
understand,-382.23,-393.73,S
utf 8 q ke,-287.87,-255.19,P
pro forma ,-696.24,-683.17,P
go night b,-1278.49,-1149.99,P
cw carlo w,-374.92,-380.24,S
one ten 27,-15014.3,-15204.77,S
projector ,-6035.65,-5443.4,P
analyst as,-3491.47,-3657.62,S
url http w,-248.92,-257.36,S
correct fi,-135.69,-141.78,S
dear frien,-2166.32,-2009.2,P
get email ,-367.94,-417.33,S
enpow cap ,-361.6,-381.88,S
wed 4 sep ,-329.08,-340.09,S
url http b,-539.51,-541.21,S
matthia mo,-879.11,-977.65,S
sh c f fol,-675.45,-718.99,S
url http w,-567.35,-584.33,S
hey folksi,-567.01,-585.49,S
10 aug 200,-997.34,-1029.88,S
forteana r,-345.15,-361.33,S
latest new,-929.77,-881.24,P
bank accou,-1935.93,-1822.92,P
tim chapma,-1135.97,-1168.29,S
id aa29536,-607.66,-693.36,S
possess aw,-2400.78,-2551.53,S
pastoria k,-413.49,-435.96,S
best onlin,-270.71,-237.75,P
empti ,-23.89,-21.65,P
tso 53001 ,-397.08,-403.45,S
gordon rut,-533.76,-550.42,S
url http b,-1287.71,-1291.03,S
doe busi d,-605.77,-533.97,P
greatli im,-727.96,-700.27,P
gpg window,-2174.93,-2281.6,S
qs questio,-171.59,-186.84,S
hire pract,-2657.03,-2887.39,S
koch three,-826.23,-954.62,S
around wor,-231.13,-236.27,S
unsubscrib,-114.64,-104.4,P
io post pl,-46.2,-48.43,S
glow 99 ca,-9270.84,-10802.41,S
remind hum,-552.07,-522.92,P
6 h logo b,-860.62,-816.93,P
cheap med ,-262.15,-232.47,P
barrist ad,-1763.23,-1628.71,P
plenti ups,-3011.43,-3105.44,S
download d,-5840.97,-5909.68,S
strengthen,-646.68,-630.61,P
barrist ad,-1572.05,-1456.38,P
freedombui,-3066.65,-2826.29,P
em best so,-6122.87,-5942.72,P
solic busi,-1643.97,-1556.66,P
utf 8 q wh,-262.2,-238.91,P
invest opp,-1741.96,-1675.8,P
empti ,-23.89,-21.65,P
obligatori,-308.6,-346.52,S
caiso ha a,-292.73,-315.12,S
internship,-374.15,-403.74,S
dear justi,-3850.92,-3739.33,P
onc upon t,-1055.97,-1179.77,S
messag boa,-4749.85,-4764.59,S
messag jim,-1146.01,-1141.89,P
request me,-1113.09,-1196.99,S
new line i,-272.51,-299.0,S
think inte,-461.64,-412.48,P
empti ,-23.89,-21.65,P
url http w,-1008.05,-1007.04,P
insight ne,-4334.3,-4171.07,P
look get h,-546.59,-567.92,S
save money,-394.0,-349.28,P
5 1250 lan,-464.12,-497.17,S
url http w,-222.68,-235.58,S
secur inve,-1028.78,-970.89,P
still got ,-248.96,-271.73,S
etymo dict,-448.27,-484.08,S
heisser fe,-723.49,-673.05,P
new produc,-687.3,-591.1,P
nom chang ,-602.1,-681.64,S
sun 21 jul,-1505.92,-1661.52,S
charm welc,-2071.18,-2234.71,S
credit mes,-527.85,-492.81,P
cut 20 mid,-357.39,-427.85,S
thank inte,-6768.86,-6573.45,P
shi amateu,-443.0,-405.0,P
url http b,-445.7,-464.38,S
v foorev h,-649.06,-585.11,P
beat thi d,-3571.76,-3409.14,P
eugen leit,-412.14,-418.13,S
sanchez oi,-598.7,-651.32,S
ani med gi,-338.82,-299.11,P
sap id fol,-1587.49,-1678.56,S
empti ,-23.89,-21.65,P
japanes po,-1646.44,-1705.33,S
url http w,-258.93,-268.88,S
jm jmason ,-388.62,-406.64,S
accept cre,-91.27,-83.34,P
associ ana,-2978.6,-3165.89,S
12 01 pm 0,-516.07,-575.09,S
hello get ,-2086.39,-2007.7,P
mpwomen su,-1180.33,-1258.84,S
dental pla,-983.26,-910.79,P
enron ment,-41674.64,-44697.18,S
joseph bar,-669.39,-678.65,S
neal picke,-1533.83,-1595.15,S
1 2 day ke,-616.42,-731.29,S
good day t,-952.89,-989.62,S
url http b,-735.78,-736.83,S
fw convers,-2541.3,-2752.78,S
2nd call p,-3822.27,-4512.57,S
dear sir m,-502.59,-460.82,P
jm jmason ,-425.31,-455.73,S
mayb thi i,-535.47,-506.29,P
uniformita,-853.51,-962.77,S
pyramid eg,-1370.3,-1381.27,S
empti ,-23.89,-21.65,P
journal co,-4374.05,-5135.47,S
url http j,-302.19,-311.95,S
konvens98 ,-10127.8,-11553.58,S
hpl nom au,-138.24,-162.43,S
enron indi,-38704.97,-41653.32,S
hard creat,-1956.96,-2101.8,S
sat aug 03,-901.83,-949.14,S
hpl sale e,-3891.41,-4359.2,S
nom actual,-529.73,-610.91,S
uk submiss,-3207.7,-3531.92,S
wed aug 07,-861.06,-908.73,S
5th intl c,-7601.88,-8467.09,S
low price ,-470.22,-434.9,P
edt job op,-3015.04,-3390.93,S
explor vip,-753.87,-696.86,P
never see ,-1230.79,-1199.9,P
enron hpl ,-102.21,-129.28,S
click impr,-191.1,-174.76,P
aum shinri,-799.88,-906.94,S
hpl nom fe,-133.69,-161.11,S
tremend sa,-1261.9,-1031.95,P
free bonu ,-959.37,-914.93,P
url http w,-219.89,-233.03,S
told take ,-1158.27,-1185.18,S
magic 15 0,-1520.51,-1606.49,S
reciev cha,-841.93,-796.36,P
23 aug 200,-324.06,-345.73,S
enron net ,-1547.11,-1692.29,S
subcategor,-776.52,-889.32,S
legal tv d,-2405.39,-2281.82,P
messag rep,-895.43,-823.34,P
updat cvsr,-4094.91,-4453.5,S
lp deal bi,-182.98,-186.63,S
fat boy wa,-810.85,-767.98,P
data bodi ,-1040.09,-1110.78,S
armenian g,-93.71,-94.69,S
propos cha,-1587.29,-1724.13,S
mon 16 sep,-1322.73,-1350.46,S
price cap ,-5618.54,-6286.51,S
â â dear h,-856.48,-770.44,P
request su,-452.23,-490.45,S
maureen no,-143.85,-155.34,S
f r e e ad,-662.6,-628.46,P
618 qualit,-120.39,-109.08,P
duke deliv,-798.01,-830.55,S
txu ga dis,-656.01,-714.98,S
oasi pma 1,-490.76,-534.61,S
greet bles,-13919.03,-12153.66,P
empti ,-23.89,-21.65,P
empti ,-23.89,-21.65,P
applic app,-435.66,-412.6,P
19 jul 200,-732.35,-773.52,S
mac parall,-1526.66,-1716.81,S
chechen ch,-12021.71,-13342.13,S
graphic so,-1402.03,-1174.56,P
model spik,-647.78,-700.35,S
http www g,-1785.49,-1817.62,S
jim whiteh,-390.29,-406.96,S
empti ,-23.89,-21.65,P
tue aug 13,-459.68,-494.71,S
urgent inv,-3885.59,-3696.79,P
love be im,-410.41,-373.0,P
english pa,-650.58,-715.8,S
offic xp 6,-487.95,-451.85,P
download p,-962.79,-895.1,P
wrote thi ,-1478.53,-1662.83,S
ny event w,-954.83,-985.11,S
museum fin,-281.06,-287.57,S
rawhid urg,-520.81,-565.08,S
url http w,-1677.87,-1693.1,S
updat elec,-1304.76,-1360.53,S
john p loo,-661.57,-699.4,S
ot program,-2695.1,-3161.37,S
left offic,-120.83,-125.0,S
ximian sec,-515.68,-545.27,S
window eve,-28972.59,-23490.05,P
summerset ,-2269.17,-2152.74,P
meedz 2 u ,-678.69,-607.01,P
special se,-464.84,-435.49,P
popular so,-440.66,-434.12,P
applic gra,-655.76,-636.39,P
sat oct 05,-1072.08,-1156.42,S
10 let sha,-101.76,-97.32,P
monday 520,-2096.48,-2199.68,S
dave check,-2533.47,-2415.39,P
em simpli ,-5931.05,-5750.97,P
tiger team,-152.53,-160.9,S
california,-5301.02,-5553.98,S
vallum wla,-308.77,-276.46,P
hello lond,-2002.63,-2308.35,S
alp presen,-2082.85,-2515.09,S
pain speci,-1041.94,-958.21,P
calpin mon,-429.79,-460.1,S
1 talk hea,-4927.74,-4238.93,P
linguist t,-2854.87,-3310.45,S
url http w,-248.61,-262.37,S
thu sep 05,-1178.69,-1302.85,S
premium on,-403.9,-366.51,P
2nd issu c,-616.43,-723.55,S
http www h,-659.23,-686.93,S
origin tra,-1086.64,-1195.29,S
onlin sale,-574.34,-511.47,P
long time ,-2393.22,-2207.12,P
thu 2002 0,-2345.47,-2458.55,S
control ne,-1010.56,-1072.14,S
get messag,-671.54,-686.27,S
logo visua,-521.74,-433.57,P
ok guy rec,-641.7,-665.88,S
oppd prepa,-533.08,-542.25,S
rohit khar,-994.47,-1026.87,S
nomin fvor,-338.21,-354.15,S
call paper,-1934.75,-2188.39,S
vote usb 1,-1559.76,-1607.21,S
failur not,-1536.47,-1396.95,P
gmm 09 nov,-186.53,-205.17,S
technolog ,-252.36,-246.62,P
helen mike,-1046.04,-1098.26,S
www medicc,-372.65,-349.77,P
use acquir,-1685.05,-1981.95,S
project mi,-532.04,-582.62,S
url http b,-1040.71,-1087.5,S
20 virtual,-3750.28,-3705.39,P
bring best,-188.34,-183.71,P
randi bush,-615.49,-660.07,S
decemb 15 ,-180.06,-190.18,S
meter 6315,-979.94,-1145.59,S
increas re,-907.09,-868.39,P
summari ja,-3213.11,-3754.11,S
corpu base,-2580.97,-3019.32,S
empti ,-23.89,-21.65,P
logitech w,-2232.72,-2006.69,P
dentist 40,-2615.68,-2478.52,P
award noti,-3430.61,-3268.49,P
onc upon t,-1527.52,-1654.59,S
80 discoun,-3075.55,-2859.2,P
free media,-393.68,-371.66,P
hey proble,-526.44,-589.23,S
sentenc pr,-9596.78,-10777.11,S
linguist a,-688.02,-767.76,S
miss come ,-330.65,-340.48,S
start date,-289.89,-333.1,S
nineteenth,-2241.72,-2660.16,S
longview d,-617.94,-639.57,S
approv req,-36.95,-35.59,P
know hello,-636.37,-582.75,P
heyz darl ,-254.31,-234.74,P
fergal esa,-1052.53,-1121.75,S
mening out,-1774.13,-1780.53,S
r robert h,-341.64,-371.75,S
philosophi,-1304.33,-1502.4,S
eol data j,-3694.09,-3942.12,S
cheap soft,-87.2,-77.31,P
jame rafte,-1429.2,-1509.63,S
test spama,-945.81,-952.97,S
offic 2 oo,-1008.01,-839.55,P
know bean ,-808.82,-728.3,P
site read ,-277.13,-274.18,P
program ph,-2499.86,-3013.39,S
saw thi re,-356.3,-375.92,S
know compa,-1031.4,-938.94,P
www energy,-906.29,-1028.07,S
whi mortga,-356.29,-330.56,P
onli fix p,-141.5,-124.21,P
onlin sale,-620.48,-536.16,P
15 alabama,-84.17,-82.91,P
resum vasa,-2639.39,-2968.33,S
opwv bad m,-1584.45,-1620.95,S
intel play,-2045.17,-1839.03,P
late got f,-657.56,-705.31,S
dear sir h,-2786.32,-2622.17,P
hello name,-1830.31,-1721.91,P
copi ani d,-1246.41,-1158.0,P
stinson gi,-791.35,-884.46,S
fortun adm,-877.08,-916.68,S
bald isnt ,-1013.34,-915.66,P
look musco,-313.52,-302.98,P
nev dull f,-1556.94,-1600.14,S
codi texa ,-1129.91,-1262.89,S
wed jul 31,-616.67,-654.49,S
gq magazin,-2789.51,-2718.14,P
dirt cheap,-21261.46,-20568.06,P
joao neve ,-348.89,-365.13,S
interest r,-421.73,-380.1,P
note heade,-766.27,-794.55,S
goldman sa,-367.17,-398.99,S
cal berkel,-756.84,-803.69,S
make sens ,-648.75,-582.53,P
high deser,-1317.97,-1585.83,S
romanc lan,-2944.01,-3443.43,S
call contr,-3466.9,-4071.32,S
thu 2002 0,-655.26,-708.38,S
offsit mee,-587.17,-627.79,S
thank grah,-810.9,-852.56,S
